garwch,garwch,Noun,Noun.common.masc.sg,1
gormes,gormes,Noun,Noun.common.neut.sg,4
gweithredoedd,gweithred,Noun,Noun.common.fem.pl,2
anghyfiawnder,anghyfiawnder,Noun,Noun.common.masc.sg,2
gongl,congl,Noun,Noun.common.fem.sg,1
iawn,iawn,Noun,Noun.common.masc.sg,5
eiddo,eiddo,Noun,Noun.common.masc.sg,16
tynged,tynged,Noun,Noun.common.neut.sg,1
wyneb,gwyneb,Noun,Noun.common.masc.sg,47
ddychweliad,dychweliad,Noun,Noun.common.masc.sg,2
trip,trip,Noun,Noun.common.masc.sg,1
hofnau,ofn,Noun,Noun.common.masc.pl,1
ymrwymiadau,ymrwymiad,Noun,Noun.common.masc.pl,2
gafaelion,gafael,Noun,Noun.common.fem.pl,2
faban,baban,Noun,Noun.common.masc.sg,5
gadair,cadair,Noun,Noun.common.fem.sg,8
gwsg,cwsg,Noun,Noun.common.masc.sg,6
gusan,cusan,Noun,Noun.common.fem.sg,2
deigryn,dagrau,Noun,Noun.common.masc.pl,9
deimlad,teimlad,Noun,Noun.common.masc.sg,11
tywyllwch,tywyllwch,Noun,Noun.common.masc.sg,2
ddynion,dyn,Noun,Noun.common.masc.pl,16
cwmni,cwmni,Noun,Noun.common.masc.sg,6
gymeriadau,cymeriadau,Noun,Noun.common.masc.sg,2
chymeriad,cymeriad,Noun,Noun.common.masc.sg,1
wraig,gwraig,Noun,Noun.common.fem.sg,59
llais,llais,Noun,Noun.common.masc.sg,32
symudiad,symudiad,Noun,Noun.common.masc.sg,5
griw,criw,Noun,Noun.common.masc.sg,1
galwedigaeth,galwedigaeth,Noun,Noun.common.neut.sg,2
creaduriaid,creadur,Noun,Noun.common.masc.pl,1
dim,dim,Noun,Noun.common.masc.sg,128
ewyllys,ewyllys,Noun,Noun.common.fem.sg,3
gyffro,cyffro,Noun,Noun.common.masc.sg,2
therfysg,terfysg,Noun,Noun.common.neut.sg,1
llwyth,llwyth,Noun,Noun.common.masc.sg,9
gyd,cyd,Noun,Noun.common.masc.sg,70
fwrdd,bwrdd,Noun,Noun.common.masc.sg,4
pob,pobman,Noun,Noun.common.masc.pl,27
modfedd,modfedd,Noun,Noun.common.fem.sg,5
gynfas,cynfas,Noun,Noun.common.masc.sg,7
dyfroedd,dŵr,Noun,Noun.common.masc.pl,20
la,la,Noun,Noun.common.neut.sg,8
belle,belle,Noun,Noun.proper.fem.unk,1
gyni,cyni,Noun,Noun.common.masc.sg,2
gliniau,glin,Noun,Noun.common.masc.pl,3
