gallodd,gallu,Verb,Verb.indic-perf.p3.sg,1
dynu,dynu,Verb,Verb.inf,2
soddi,soddi,Verb,Verb.inf,1
daeth,dod,Verb,Verb.indic-perf.p3.sg,102
sangu,sangu,Verb,Verb.inf,1
hono,honio,Verb,Verb.inf,10
dywallt,tywallt,Verb,Verb.inf,4
nofio,nofio,Verb,Verb.inf,16
gwrid,cwrian,Verb,Verb.indic-imperf.p0,3
ymgodi,ymgodi,Verb,Verb.inf,5
ddaethai,dod,Verb,Verb.subj-perf.p3.sg,4
dybied,tybied,Verb,Verb.inf,1
llithrodd,llithro,Verb,Verb.indic-perf.p3.sg,1
llewygu,llewygu,Verb,Verb.inf,1
rhuthrodd,rhuthro,Verb,Verb.indic-perf.p3.sg,12
dderbyn,derbyn,Verb,Verb.inf,8
welodd,gweld,Verb,Verb.indic-perf.p3.sg,30
ddyn,bod,Verb,Verb.indic-pres.p3.pl,27
chiliodd,cilio,Verb,Verb.indic-perf.p3.sg,2
cyflwynodd,cyflwyno,Verb,Verb.indic-perf.p3.sg,1
dreiddiodd,treiddio,Verb,Verb.indic-perf.p3.sg,1
ddwyn,dwyn,Verb,Verb.inf,16
throi,troi,Verb,Verb.inf,6
buasai,bod,Verb,Verb.subj-perf.p3.sg,27
ydoedd,bod,Verb,Verb.indic-imperf.p3.sg,49
daethai,dod,Verb,Verb.subj-perf.p3.sg,4
phuraf,puro,Verb,Verb.indic-pres.p1.sg,1
swynai,swyno,Verb,Verb.indic-imperf.p3.sg,1
myned,mynd,Verb,Verb.inf,15
ddirgelwch,dirgelu,Verb,Verb.indic-pres.p2.pl,1
aros,aros,Verb,Verb.inf,46
bod,bod,Verb,Verb.inf,223
dymuno,dymuno,Verb,Verb.inf,3
cadw,cadw,Verb,Verb.inf,24
fwynhau,mwynhau,Verb,Verb.inf,5
geisio,ceisio,Verb,Verb.inf,19
aethai,mynd,Verb,Verb.subj-perf.p3.sg,2
threiddio,treiddio,Verb,Verb.inf,1
ddeuai,dod,Verb,Verb.indic-imperf.p3.sg,8
gellid,gallu,Verb,Verb.indic-imperf.p0,9
adnabod,adnabod,Verb,Verb.inf,2
ddyfod,dod,Verb,Verb.inf,17
soniwyd,sonio,Verb,Verb.indic-perf.p0,3
taflwyd,taflu,Verb,Verb.indic-perf.p0,1
rhoddwyd,rhoddi,Verb,Verb.indic-perf.p0,4
gyfeiriwyd,cyfeirio,Verb,Verb.indic-perf.p0,1
gwylio,gwylio,Verb,Verb.inf,15
oes,bod,Verb,Verb.indic-pres.p3.indi,72
genych,canu,Verb,Verb.indic-futur.p2.sg,1
buoch,bod,Verb,Verb.indic-perf.p2.pl,2
rhoddi,rhoddi,Verb,Verb.inf,9
gwena,gwenu,Verb,Verb.imper.p2.sg,6
ddygwn,dwyn,Verb,Verb.indic-imperf.p1.sg,1
brysiwch,brysio,Verb,Verb.imper.p2.pl,1
gwnewch,gwneud,Verb,Verb.imper.p2.pl,4
obeithiwn,gobeithio,Verb,Verb.indic-imperf.p1.sg,1
dygodd,dwyn,Verb,Verb.indic-perf.p3.sg,2
roddid,rhoddi,Verb,Verb.indic-imperf.p0,2
hanwylaf,anwylo,Verb,Verb.indic-pres.p1.sg,1
aflonyddu,aflonyddu,Verb,Verb.inf,4
edrychwch,edrych,Verb,Verb.imper.p2.pl,4
chewch,cael,Verb,Verb.indic-pres.p2.pl,3
glywed,clywed,Verb,Verb.inf,24
dysgu,dysgu,Verb,Verb.inf,10
fuoch,bod,Verb,Verb.indic-perf.p2.pl,4
wyddoch,gwybod,Verb,Verb.indic-pres.p2.pl,13
bum,bod,Verb,Verb.indic-perf.p1.sg,14
cholli,colli,Verb,Verb.inf,3
buaswn,bod,Verb,Verb.subj-perf.p1.sg,6
golli,colli,Verb,Verb.inf,16
ddanfonodd,danfon,Verb,Verb.indic-perf.p3.sg,2
adroddodd,adrodd,Verb,Verb.indic-perf.p3.sg,1
dywedodd,dweud,Verb,Verb.indic-perf.p3.sg,22
gawsant,cael,Verb,Verb.indic-perf.p3.pl,3
gymerasant,cymryd,Verb,Verb.indic-perf.p3.pl,2
ymgasglodd,ymgasglu,Verb,Verb.indic-perf.p3.sg,1
gall,gallu,Verb,Verb.indic-pres.p3.sg,3
llygru,llygru,Verb,Verb.inf,1
dylai,dylu,Verb,Verb.indic-imperf.p3.sg,2
dylech,dylu,Verb,Verb.indic-imperf.p2.pl,1
ganiatau,caniatáu,Verb,Verb.inf,7
barhau,parhau,Verb,Verb.inf,5
gellwch,gallu,Verb,Verb.imper.p2.pl,3
agor,agor,Verb,Verb.inf,17
cydymddygwch,cydymddwyn,Verb,Verb.imper.p2.pl,1
flino,blino,Verb,Verb.inf,3
penderfynu,penderfynu,Verb,Verb.inf,7
ydwyf,bod,Verb,Verb.indic-pres.p1.sg,5
casglu,casglu,Verb,Verb.inf,4
galluogi,galluogi,Verb,Verb.inf,1
fyw,byw,Verb,Verb.inf,53
ymadawn,ymadael,Verb,Verb.indic-imperf.p1.sg,1
barbareiddiwch,barbareiddio,Verb,Verb.imper.p2.pl,1
fyddwn,bod,Verb,Verb.indic-futur.p1.pl,7
obeithiaf,gobeithio,Verb,Verb.indic-pres.p1.sg,1
fesur,mesur,Verb,Verb.inf,4
fyddai,bod,Verb,Verb.subj-pres.p3.sg,38
fyned,mynd,Verb,Verb.inf,14
ellwch,gallu,Verb,Verb.indic-pres.p2.pl,3
proffwydo,proffwydo,Verb,Verb.inf,2
ngwneuthur,gwneud,Verb,Verb.inf,1
ymadael,ymadael,Verb,Verb.inf,7
chwarddodd,chwerthin,Verb,Verb.indic-perf.p3.sg,6
ymdrechai,ymdrechu,Verb,Verb.indic-imperf.p3.sg,2
chysuro,cysuro,Verb,Verb.inf,1
cynllunion,cynllunio,Verb,Verb.indic-perf.p1.pl,1
ddymuno,dymuno,Verb,Verb.inf,3
gadw,cadw,Verb,Verb.inf,23
chofleidio,cofleidio,Verb,Verb.inf,1
gymeryd,cymryd,Verb,Verb.inf,9
argraffodd,argraffu,Verb,Verb.indic-perf.p3.sg,2
